"gameid","playid","team_id","player_id","Oteam2","shooter","eventid","dt","three","clock","quarter","teamName","finalcount","player","shootername","threedeep"
"0021500527",29,39,202684,0,203521,375,16.2,3.96,232.26,3,"Cleveland Cavaliers",36,"Thompson","Dellavedova",3.64
"0021500527",30,64,101162,0,202322,381,3.24000000000001,3.28,157.02,3,"Washington Wizards",40,"Gortat","Wall",NA
"0021500527",32,64,101162,0,202066,398,6.40000000000001,3.28,57.81,3,"Washington Wizards",40,"Gortat","Temple",3.28
"0021500527",34,39,202697,0,2747,413,3.72000000000003,3.76,695.58,4,"Cleveland Cavaliers",36,"Shumpert","Smith",3.08
"0021500527",37,64,203490,0,202390,511,4,4.04,153.68,4,"Washington Wizards",40,"Porter","Neal",3.12
"0021500528",5,65,203083,0,203484,57,3.38,3.44,285.84,1,"Detroit Pistons",42,"Drummond","Caldwell-Pope",3.44
"0021500528",7,65,203484,0,101141,68,3.34999999999999,3.36,218.4,1,"Detroit Pistons",42,"Caldwell-Pope","Ilyasova",NA
"0021500528",10,65,203083,0,202704,73,4.06,4.12,159.3,1,"Detroit Pistons",42,"Drummond","Jackson",4.12
"0021500528",14,38,201973,0,203096,176,3.21999999999997,3.16,367.71,2,"Boston Celtics",39,"Jerebko","Sullinger",NA
"0021500528",16,65,203382,0,203484,201,8.67000000000002,3.76,252.96,2,"Detroit Pistons",42,"Baynes","Caldwell-Pope",3.28
"0021500528",17,65,201202,0,101141,209,5.42999999999998,5.44,182.45,2,"Detroit Pistons",42,"Anthony","Ilyasova",5.08
"0021500528",21,38,203482,0,202738,251,3.19,3.2,34.08,2,"Boston Celtics",39,"Olynyk","Thomas",3.2
"0021500528",22,38,101161,0,202323,283,5.39999999999998,5.48,629.43,3,"Boston Celtics",39,"Johnson","Turner",5.48
"0021500528",24,38,202323,0,202738,373,3,3.04,233.6,3,"Boston Celtics",39,"Turner","Thomas",NA
"0021500528",27,65,201202,0,1626169,407,5.3,3.28,77.07,3,"Detroit Pistons",42,"Anthony","Johnson",NA
"0021500528",34,38,203109,0,203935,448,3.42999999999995,3.48,587.14,4,"Boston Celtics",39,"Crowder","Smart",NA
"0021500528",35,38,101161,0,203109,475,5.40000000000003,5.48,404.67,4,"Boston Celtics",39,"Johnson","Crowder",NA
"0021500528",36,65,203083,0,201943,475,3.49000000000001,3.56,388.19,4,"Detroit Pistons",42,"Drummond","Jennings",3.56
"0021500528",38,65,203382,0,202704,523,15.41,4.24,163.43,4,"Detroit Pistons",42,"Baynes","Jackson",NA
"0021500529",1,51,201152,0,203499,13,4.75999999999999,4.8,631.27,1,"Brooklyn Nets",41,"Young","Larkin",NA
"0021500529",4,61,201942,0,202335,79,3.49000000000001,3.52,158.75,1,"Toronto Raptors",41,"DeRozan","Patterson",3.52
"0021500529",4,61,202685,0,202335,79,3.49000000000001,3.52,158.75,1,"Toronto Raptors",41,"Valanciunas","Patterson",3.52
"0021500529",7,51,201572,0,202711,108,9.56999999999994,4.12,661.52,2,"Brooklyn Nets",41,"Lopez","Bogdanovic",3.4
"0021500529",9,51,201961,0,201961,122,5.74000000000001,6.48,555,2,"Brooklyn Nets",41,"Ellington","Ellington",3.4
"0021500529",10,61,202687,0,202335,135,8.35000000000002,3.76,462.86,2,"Toronto Raptors",41,"Biyombo","Patterson",3.52
"0021500529",18,61,201949,0,200768,300,4.37,4.4,185.54,3,"Toronto Raptors",41,"Johnson","Lowry",4
"0021500529",20,51,201572,0,201961,301,4.16999999999999,4.2,150.7,3,"Brooklyn Nets",41,"Lopez","Ellington",NA
"0021500529",21,51,200745,0,202711,318,17.49,4.8,105.24,3,"Brooklyn Nets",41,"Bargnani","Bogdanovic",4.2
"0021500529",23,61,200768,0,202335,346,3.19999999999993,3.24,669.56,4,"Toronto Raptors",41,"Lowry","Patterson",NA
"0021500530",1,50,1626157,0,201937,4,16.04,3.8,668.3,1,"Minnesota Timberwolves",41,"Towns","Rubio",NA
"0021500530",3,43,202702,0,203914,20,7.92999999999995,4.56,515.41,1,"Denver Nuggets",43,"Faried","Harris",NA
"0021500530",4,43,203999,0,203914,23,4.88999999999999,4.92,476.27,1,"Denver Nuggets",43,"Jokic","Harris",4.32
"0021500530",11,43,202702,0,2749,223,11.8,5.2,96.69,2,"Denver Nuggets",43,"Faried","Nelson",NA
"0021500530",11,43,203999,0,2749,223,7.84,4.68,92.73,2,"Denver Nuggets",43,"Jokic","Nelson",3.92
"0021500530",12,43,203999,0,2749,238,3.55999999999995,3.6,701.31,3,"Denver Nuggets",43,"Jokic","Nelson",3.24
"0021500530",13,43,202702,0,2749,264,3.28999999999996,3.36,484.84,3,"Denver Nuggets",43,"Faried","Nelson",3.12
"0021500530",13,43,203914,0,2749,264,4.93000000000001,4.88,486.52,3,"Denver Nuggets",43,"Harris","Nelson",NA
"0021500530",13,43,203999,0,2749,264,20.69,3.12,501.8,3,"Denver Nuggets",43,"Jokic","Nelson",NA
"0021500530",15,43,203994,0,201589,296,7.03999999999996,3.64,330.96,3,"Denver Nuggets",43,"Nurkic","Arthur",NA
"0021500530",16,50,1626157,0,203952,297,5.16000000000003,5.2,310,3,"Minnesota Timberwolves",41,"Towns","Wiggins",4.44
"0021500530",17,43,201568,0,201568,324,3.69,3.72,133.97,3,"Denver Nuggets",43,"Gallinari","Gallinari",NA
"0021500530",17,43,203994,0,201568,324,4.88999999999999,4.92,133.57,3,"Denver Nuggets",43,"Nurkic","Gallinari",3.76
"0021500530",21,50,1626157,0,201937,411,15.12,4.48,391.13,4,"Minnesota Timberwolves",41,"Towns","Rubio",4.2
"0021500530",23,43,200751,0,201589,447,6.28,6.32,135.22,4,"Denver Nuggets",43,"Foye","Arthur",NA
"0021500530",24,43,201589,0,200751,463,4.4,4.44,34.28,4,"Denver Nuggets",43,"Arthur","Foye",NA
"0021500531",5,40,201569,0,201936,57,3.77000000000004,3.84,409.1,1,"New Orleans Pelicans",42,"Gordon","Evans",3.24
"0021500531",7,42,101111,0,101111,73,4.11000000000001,4,317.06,1,"Dallas Mavericks",43,"Villanueva","Villanueva",3.04
"0021500531",14,42,201580,0,101109,224,4.59000000000003,4.6,349.43,2,"Dallas Mavericks",43,"McGee","Felton",3.72
"0021500531",20,40,203076,0,201967,272,5.81,5.8,37.13,2,"New Orleans Pelicans",42,"Davis","Cunningham",5.28
"0021500531",21,42,201580,0,202718,295,7.54999999999995,4.2,649.15,3,"Dallas Mavericks",43,"McGee","Parsons",4.2
"0021500531",30,42,202379,0,101109,377,13.59,5.8,184.91,3,"Dallas Mavericks",43,"Evans","Felton",5.08
"0021500531",31,40,201936,0,201569,413,4.63999999999999,4.64,677.35,4,"New Orleans Pelicans",42,"Evans","Gordon",NA
"0021500531",40,42,202718,0,200826,470,12.58,3.68,297.27,4,"Dallas Mavericks",43,"Parsons","Barea",3.04
"0021500532",1,62,202353,0,202330,49,3.15999999999997,3.2,319.46,1,"Utah Jazz",42,"Pleiss","Hayward",NA
"0021500532",2,62,202353,0,203918,57,12.16,3.36,289.79,1,"Utah Jazz",42,"Pleiss","Hood",3.2
"0021500532",2,62,1626168,0,203918,57,15.92,6.28,294.83,1,"Utah Jazz",42,"Lyles","Hood",NA
"0021500532",12,59,2561,0,1938,298,4.91999999999996,3.4,307.34,3,"San Antonio Spurs",40,"West","Ginobili",NA
"0021500532",13,62,202344,0,203504,304,4.75999999999999,4.8,263.57,3,"Utah Jazz",42,"Booker","Burke",4.12
"0021500532",13,62,203481,0,203504,305,11.96,5.36,268.61,3,"Utah Jazz",42,"Withey","Burke",4.76
"0021500532",14,62,202344,0,203187,305,9.52000000000001,3.64,239.18,3,"Utah Jazz",42,"Booker","Johnson",3.12
"0021500532",14,62,203481,0,203187,305,5,3.32,234.66,3,"Utah Jazz",42,"Withey","Johnson",NA
"0021500532",16,59,2564,0,202695,333,3.64,3.4,93.9,3,"San Antonio Spurs",40,"Diaw","Leonard",NA
"0021500532",16,59,1626246,0,202695,333,16.65,4.12,106.83,3,"San Antonio Spurs",40,"Marjanovic","Leonard",4.12
"0021500533",1,66,203469,0,203798,12,11.53,4.4,607.37,1,"Charlotte Hornets",42,"Zeller","Hairston",3.64
"0021500533",2,56,2199,0,200782,21,3.12,3.16,524.97,1,"Phoenix Suns",41,"Chandler","Tucker",NA
"0021500533",5,66,203469,0,203798,45,3.88,3.92,345.15,1,"Charlotte Hornets",42,"Zeller","Hairston",NA
"0021500533",14,66,201150,0,1626163,124,7.24000000000001,3.48,631.75,2,"Charlotte Hornets",42,"Hawes","Kaminsky",NA
"0021500533",24,56,202720,0,101179,219,3.34999999999999,3.4,117.77,2,"Phoenix Suns",41,"Leuer","Price",NA
"0021500533",26,66,203469,0,203584,280,8.60000000000002,3.24,493.87,3,"Charlotte Hornets",42,"Zeller","Daniels",NA
"0021500533",30,66,1626163,0,203584,369,4.36,4.4,79.73,3,"Charlotte Hornets",42,"Kaminsky","Daniels",NA
"0021500533",41,66,203469,0,203584,421,9.29000000000002,3.6,405.37,4,"Charlotte Hornets",42,"Zeller","Daniels",NA
"0021500534",6,63,2754,0,201596,98,3.60000000000002,3.68,179.52,1,"Memphis Grizzlies",43,"Allen","Chalmers",3.52
"0021500534",7,60,2555,0,203079,119,4.05,4.04,71.35,1,"Oklahoma City Thunder",44,"Collison","Waiters",3.48
"0021500534",8,60,2555,0,1626166,143,9.20999999999992,3.08,635.66,2,"Oklahoma City Thunder",44,"Collison","Payne",NA
"0021500534",8,60,202683,0,1626166,143,4.58999999999992,4.64,631.04,2,"Oklahoma City Thunder",44,"Kanter","Payne",NA
"0021500534",11,63,2440,0,201584,179,3.56999999999999,3.32,465.89,2,"Memphis Grizzlies",43,"Barnes","Lee",NA
"0021500534",12,63,2216,0,201596,192,3.10000000000002,3.16,369.54,2,"Memphis Grizzlies",43,"Randolph","Chalmers",NA
"0021500534",16,63,2440,0,201145,309,3.92999999999995,3.92,622.13,3,"Memphis Grizzlies",43,"Barnes","Green",NA
"0021500534",20,60,201142,0,201142,405,3.52,3.56,130,3,"Oklahoma City Thunder",44,"Durant","Durant",3.2
"0021500535",1,57,203943,0,203081,10,7.68000000000006,7.72,649.48,1,"Portland Trail Blazers",44,"Vonleh","Lillard",4.84
"0021500535",13,57,201945,0,201945,173,15.84,4.56,496.84,2,"Portland Trail Blazers",44,"Henderson","Henderson",NA
"0021500535",13,57,202334,0,201945,174,14.99,10.72,492.4,2,"Portland Trail Blazers",44,"Davis","Henderson",5.48
"0021500535",13,57,203086,0,201945,173,11.7,4,490.96,2,"Portland Trail Blazers",44,"Leonard","Henderson",NA
"0021500535",16,46,200755,0,101108,229,7.64000000000001,3.08,195.12,2,"Los Angeles Clippers",38,"Redick","Paul",NA
"0021500535",22,57,203486,0,203943,290,8.24000000000001,8.28,504.27,3,"Portland Trail Blazers",44,"Plumlee","Vonleh",NA
"0021500535",23,57,203486,0,203081,306,9.96000000000004,8.04,443.41,3,"Portland Trail Blazers",44,"Plumlee","Lillard",NA
"0021500535",27,46,101108,0,200755,326,3.93000000000001,3.96,274.08,3,"Los Angeles Clippers",38,"Paul","Redick",NA
"0021500535",32,57,202334,0,203090,399,5.63999999999999,4.44,538.99,4,"Portland Trail Blazers",44,"Davis","Harkless",4
"0021500536",1,37,201143,0,203145,28,3.16000000000003,3.2,488.44,1,"Atlanta Hawks",41,"Horford","Bazemore",NA
"0021500536",4,37,201168,0,203145,82,7.44,7.36,211.7,1,"Atlanta Hawks",41,"Splitter","Bazemore",3.24
"0021500536",14,55,203457,0,203917,198,7.11999999999995,3.08,286.09,2,"Philadelphia 76ers",39,"Noel","Stauskas",NA
"0021500536",14,55,1626143,0,203917,198,3.12,3.16,281.37,2,"Philadelphia 76ers",39,"Okafor","Stauskas",NA
"0021500536",24,37,201168,0,203118,388,8.16,3.56,41.13,3,"Atlanta Hawks",41,"Splitter","Scott",NA
"0021500536",25,37,201143,0,203471,419,5.48000000000002,5.52,660.71,4,"Atlanta Hawks",41,"Horford","Schroder",NA
"0021500536",25,37,203118,0,203471,422,10.5599999999999,4.68,656.51,4,"Atlanta Hawks",41,"Scott","Schroder",3.44
"0021500536",29,37,203118,0,203118,480,7.95999999999998,4.32,295.44,4,"Atlanta Hawks",41,"Scott","Scott",NA
"0021500536",30,37,203118,0,202714,506,4.04999999999998,4.08,133.95,4,"Atlanta Hawks",41,"Scott","Mack",NA
"0021500537",1,38,101161,0,202323,12,6.88,3.4,558.39,1,"Boston Celtics",39,"Johnson","Turner",NA
"0021500537",3,41,201959,0,201565,21,9.83999999999997,5.04,503.32,1,"Chicago Bulls",38,"Gibson","Rose",NA
"0021500537",18,38,101161,0,203935,289,4,4.04,428.66,3,"Boston Celtics",39,"Johnson","Smart",4.04
"0021500537",19,41,201959,0,202703,290,11.23,3.88,418.7,3,"Chicago Bulls",38,"Gibson","Mirotic",3.24
"0021500537",22,41,1626171,0,202703,318,4.63,4.68,271.35,3,"Chicago Bulls",38,"Portis","Mirotic",3.36
"0021500537",25,38,201973,0,203935,419,3,3.04,463.56,4,"Boston Celtics",39,"Jerebko","Smart",NA
"0021500537",25,38,203096,0,203935,419,3.68000000000001,3.32,463.56,4,"Boston Celtics",39,"Sullinger","Smart",NA
"0021500537",27,41,1626171,0,203926,439,4.71999999999997,3.6,395.26,4,"Chicago Bulls",38,"Portis","McDermott",NA
"0021500538",4,62,202344,0,203504,73,12.98,3.12,281.52,1,"Utah Jazz",42,"Booker","Burke",NA
"0021500538",9,62,202344,0,204060,147,10.61,3.32,507.64,2,"Utah Jazz",42,"Booker","Ingles",NA
"0021500538",9,62,1626168,0,204060,145,3.28999999999996,3.32,505.64,2,"Utah Jazz",42,"Lyles","Ingles",NA
"0021500538",10,45,203093,0,201935,156,6.09000000000003,6.28,454.91,2,"Houston Rockets",43,"Jones","Harden",5.04
"0021500538",10,45,203991,0,201935,156,6.09000000000003,6.28,454.91,2,"Houston Rockets",43,"Capela","Harden",6.12
"0021500538",17,45,203093,0,2772,256,3.45000000000005,3.4,679,3,"Houston Rockets",43,"Jones","Ariza",NA
"0021500538",17,45,203991,0,2772,256,4.36000000000001,4.28,679.91,3,"Houston Rockets",43,"Capela","Ariza",NA
"0021500538",19,62,203481,0,203918,274,3.67999999999995,3.68,541.9,3,"Utah Jazz",42,"Withey","Hood",3.04
"0021500538",20,62,203481,0,202330,280,4.26000000000005,3.32,496.6,3,"Utah Jazz",42,"Withey","Hayward",NA
"0021500538",22,45,1626149,0,201935,319,3.09,3.08,214.74,3,"Houston Rockets",43,"Harrell","Harden",NA
"0021500538",28,62,1626168,0,203187,387,3.48000000000002,3.52,689.62,4,"Utah Jazz",42,"Lyles","Johnson",NA
"0021500538",29,45,201147,0,201977,398,3.04999999999995,3.08,578.02,4,"Houston Rockets",43,"Brewer","Thornton",NA
"0021500538",29,45,203093,0,201977,398,7.12,7.12,580.6,4,"Houston Rockets",43,"Jones","Thornton",NA
"0021500538",30,45,1891,0,2772,424,3.29000000000002,3.32,387.49,4,"Houston Rockets",43,"Terry","Ariza",NA
"0021500538",32,62,202344,0,202330,444,6.33999999999997,4.04,302.44,4,"Utah Jazz",42,"Booker","Hayward",3.52
"0021500538",34,62,203497,0,202330,456,6.48000000000002,3.92,158.02,4,"Utah Jazz",42,"Gobert","Hayward",3.32
"0021500539",1,58,200765,0,200752,25,3.24000000000001,3.28,550.12,1,"Sacramento Kings",39,"Rondo","Gay",3.08
"0021500539",9,47,203944,0,977,102,4.83999999999997,4.88,188.2,1,"Los Angeles Lakers",44,"Randle","Bryant",4.84
"0021500539",11,47,101138,0,1626156,118,3.84,3.88,33.18,1,"Los Angeles Lakers",44,"Bass","Russell",3.88
"0021500539",14,58,200752,0,203552,172,3,3.04,413.25,2,"Sacramento Kings",39,"Gay","Curry",NA
"0021500539",16,58,201585,0,201954,183,10.73,5.48,359.16,2,"Sacramento Kings",39,"Koufos","Collison",5.24
"0021500539",21,47,203903,0,977,287,3.03999999999996,3.08,612.86,3,"Los Angeles Lakers",44,"Clarkson","Bryant",NA
"0021500539",28,58,201585,0,201158,396,10.76,4.48,35.46,3,"Sacramento Kings",39,"Koufos","Belinelli",3.56
"0021500539",30,47,101138,0,1626156,451,3.72000000000003,3.76,420.35,4,"Los Angeles Lakers",44,"Bass","Russell",NA
"0021500539",31,47,101138,0,1626148,475,14.84,3.6,296.77,4,"Los Angeles Lakers",44,"Bass","Brown",NA
"0021500539",31,47,203944,0,1626148,475,14.84,3.8,296.77,4,"Los Angeles Lakers",44,"Randle","Brown",3.4
"0021500539",33,58,201158,0,200752,485,4.12,4.16,221.82,4,"Sacramento Kings",39,"Belinelli","Gay",4.16
"0021500539",33,58,202326,0,200752,487,8.69,3.12,221.22,4,"Sacramento Kings",39,"Cousins","Gay",NA
"0021500540",3,64,201162,0,203490,57,3.19999999999999,3.24,365.11,1,"Washington Wizards",40,"Dudley","Porter",NA
"0021500540",7,61,202687,0,203082,150,3.66999999999996,3.72,631.79,2,"Toronto Raptors",41,"Biyombo","Ross",3.4
"0021500540",19,64,203490,0,1626162,454,10.3200000000001,3.6,517.96,4,"Washington Wizards",40,"Porter","Oubre",3.64
"0021500541",5,51,201572,0,2207,30,13.19,4.88,453.65,1,"Brooklyn Nets",41,"Lopez","Johnson",NA
"0021500541",11,51,201152,0,201961,85,4.34999999999999,4.36,128.28,1,"Brooklyn Nets",41,"Young","Ellington",NA
"0021500541",13,53,201160,0,203932,126,3.38999999999999,3.56,615.75,2,"Orlando Magic",41,"Smith","Gordon",NA
"0021500541",16,53,202696,0,203095,172,11.32,8.36,368.29,2,"Orlando Magic",41,"Vucevic","Fournier",3.72
"0021500541",18,53,101112,0,203095,189,13.68,4.88,227.4,2,"Orlando Magic",41,"Frye","Fournier",4.64
"0021500541",20,53,1626209,0,203506,221,3.01000000000001,3.04,55.63,2,"Orlando Magic",41,"Hezonja","Oladipo",NA
"0021500541",21,51,201572,0,2207,244,3.36000000000001,3.44,679.86,3,"Brooklyn Nets",41,"Lopez","Johnson",3.44
"0021500541",26,51,201572,0,201961,307,5.23999999999998,5.32,164.76,3,"Brooklyn Nets",41,"Lopez","Ellington",3.36
"0021500541",28,51,203186,0,2207,331,15.98,5.28,54.98,3,"Brooklyn Nets",41,"Reed","Johnson",NA
"0021500541",30,53,202699,0,203932,357,4.72000000000003,4.48,618.71,4,"Orlando Magic",41,"Harris","Gordon",NA
"0021500541",34,53,202696,0,203506,447,3.75999999999999,3.8,168.78,4,"Orlando Magic",41,"Vucevic","Oladipo",NA
"0021500541",34,53,203932,0,203506,446,9.40000000000001,5.16,185.97,4,"Orlando Magic",41,"Gordon","Oladipo",NA
"0021500542",9,43,201581,0,2034,193,14.08,3.68,415.25,2,"Denver Nuggets",43,"Hickson","Miller",NA
"0021500542",11,43,201581,0,203914,233,3.75,3.8,233.83,2,"Denver Nuggets",43,"Hickson","Harris",NA
"0021500542",17,43,201568,0,201589,333,3.17000000000002,3.2,387.44,3,"Denver Nuggets",43,"Gallinari","Arthur",NA
"0021500542",19,63,2216,0,201145,391,4.2,4.24,57.2,3,"Memphis Grizzlies",43,"Randolph","Green",NA
"0021500542",21,63,2216,0,201596,408,3.88999999999999,3.76,674.15,4,"Memphis Grizzlies",43,"Randolph","Chalmers",NA
"0021500542",25,63,2216,0,201596,546,3.75,3.76,49.3,4,"Memphis Grizzlies",43,"Randolph","Chalmers",NA
"0021500544",12,40,201583,0,201950,233,3.75999999999999,3.8,144.97,2,"New Orleans Pelicans",42,"Anderson","Holiday",NA
"0021500544",12,40,201600,0,201950,233,3.24000000000001,3.28,143.53,2,"New Orleans Pelicans",42,"Asik","Holiday",NA
"0021500544",24,54,201155,0,101139,345,3.31,3.36,275.71,3,"Indiana Pacers",41,"Stuckey","Miles",NA
"0021500544",25,54,1626167,0,202331,368,3.09999999999999,3.12,110.24,3,"Indiana Pacers",41,"Turner","George",NA
"0021500545",3,42,2585,0,202083,19,3,3.04,553.8,1,"Dallas Mavericks",43,"Pachulia","Matthews",3.04
"0021500545",4,42,1717,0,101114,46,3.12,3.16,417.97,1,"Dallas Mavericks",43,"Nowitzki","Williams",NA
"0021500545",7,49,203507,0,1626173,104,3,3.04,105.82,1,"Milwaukee Bucks",43,"Antetokounmpo","Vaughn",NA
"0021500545",20,49,203953,0,203114,263,3.08000000000004,3.12,682.88,3,"Milwaukee Bucks",43,"Parker","Middleton",NA
"0021500545",25,42,2585,0,2734,340,3.67999999999998,3.72,206.29,3,"Dallas Mavericks",43,"Pachulia","Harris",NA
"0021500545",28,42,201580,0,1717,397,3.5200000000001,3.56,692.2,4,"Dallas Mavericks",43,"McGee","Nowitzki",NA
"0021500545",31,42,2585,0,101109,492,9.61000000000001,9.64,226.33,4,"Dallas Mavericks",43,"Pachulia","Felton",9.64
"0021500545",34,42,2585,0,101109,518,4,4.04,60.34,4,"Dallas Mavericks",43,"Pachulia","Felton",3.6
"0021500546",1,52,2546,0,204001,11,4.13,3.92,598.66,1,"New York Knicks",44,"Anthony","Porzingis",NA
"0021500546",1,52,201577,0,204001,11,5.45000000000005,5.4,599.98,1,"New York Knicks",44,"Lopez","Porzingis",5.16
"0021500546",5,52,201577,0,1626170,103,6.40000000000001,6.44,100.65,1,"New York Knicks",44,"Lopez","Grant",NA
"0021500547",1,48,202355,0,201609,4,18.3200000000001,4.76,674.61,1,"Miami Heat",42,"Whiteside","Dragic",4.4
"0021500547",3,48,202355,0,201609,14,11.8,5.84,553.56,1,"Miami Heat",42,"Whiteside","Dragic",5.04
"0021500547",5,48,2547,0,2736,91,3.87,3.92,103.69,1,"Miami Heat",42,"Bosh","Deng",3.64
"0021500547",6,56,203458,0,200782,104,13.83,5.72,73.01,1,"Phoenix Suns",41,"Len","Tucker",4.96
"0021500547",6,56,203462,0,200782,104,5.11,5.16,67.81,1,"Phoenix Suns",41,"Goodwin","Tucker",5.16
"0021500547",25,56,2199,0,200782,462,3.59999999999999,3.64,215.04,4,"Phoenix Suns",41,"Chandler","Tucker",NA
"0021500547",26,48,1626159,0,2547,474,3.28,3.32,124.02,4,"Miami Heat",42,"Winslow","Bosh",3.04
"0021500547",27,56,2199,0,202688,481,3.12,3.16,103.12,4,"Phoenix Suns",41,"Chandler","Knight",NA
"0021500547",28,56,2199,0,202688,481,6.36,6.4,103.12,4,"Phoenix Suns",41,"Chandler","Knight",6.04
"0021500548",4,57,203486,0,203468,56,6.66999999999996,6.72,356.59,1,"Portland Trail Blazers",44,"Plumlee","McCollum",3.84
"0021500548",14,57,202334,0,203459,147,15.84,3.96,580.96,2,"Portland Trail Blazers",44,"Davis","Crabbe",3.64
"0021500548",20,57,202334,0,203081,199,3.04000000000002,3.08,334.99,2,"Portland Trail Blazers",44,"Davis","Lillard",3.08
"0021500548",27,57,203486,0,203081,317,8.51999999999998,3.24,593.4,3,"Portland Trail Blazers",44,"Plumlee","Lillard",3.24
"0021500548",27,57,203943,0,203081,317,10.4400000000001,3.84,596.12,3,"Portland Trail Blazers",44,"Vonleh","Lillard",3.16
"0021500548",29,57,203943,0,202329,344,12,4.16,427.58,3,"Portland Trail Blazers",44,"Vonleh","Aminu",NA
"0021500548",48,44,203105,0,203084,478,3.19999999999999,3.24,373.78,4,"Golden State Warriors",41,"Ezeli","Barnes",3.24
"0021500548",51,57,203086,0,1626192,520,4.08,4.12,121.02,4,"Portland Trail Blazers",44,"Leonard","Connaughton",3.92
"0021500548",51,57,203943,0,1626192,519,3.31999999999999,3.36,127.66,4,"Portland Trail Blazers",44,"Vonleh","Connaughton",NA
"0021500548",51,57,204025,0,1626192,520,10.51,3.36,127.66,4,"Portland Trail Blazers",44,"Frazier","Connaughton",NA
"0021500549",15,47,203903,0,203903,342,5.00999999999999,5.04,315.98,3,"Los Angeles Lakers",44,"Clarkson","Clarkson",4.8
"0021500549",15,47,203944,0,203903,342,6,3.32,312.73,3,"Los Angeles Lakers",44,"Randle","Clarkson",NA
"0021500549",29,60,201142,0,201566,455,5.74000000000001,5.72,302.82,4,"Oklahoma City Thunder",44,"Durant","Westbrook",5.72
"0021500549",31,47,203944,0,977,470,3.49000000000001,3.48,224.08,4,"Los Angeles Lakers",44,"Randle","Bryant",NA
"0021500549",33,47,203903,0,101150,523,2.98999999999999,3.04,74.21,4,"Los Angeles Lakers",44,"Clarkson","Williams",NA
"0021500550",3,46,201599,0,1718,13,13.3499999999999,3.48,643.8,1,"Los Angeles Clippers",38,"Jordan","Pierce",3.16
"0021500550",4,66,203469,0,101107,25,12.92,3.6,535,1,"Charlotte Hornets",42,"Zeller","Williams",NA
"0021500550",4,66,203798,0,101107,25,4.15999999999997,4.2,528.76,1,"Charlotte Hornets",42,"Hairston","Williams",3.6
"0021500550",5,46,200755,0,101108,27,3.56,3.6,510.24,1,"Los Angeles Clippers",38,"Redick","Paul",NA
"0021500550",5,46,201601,0,101108,27,8.48000000000002,5.56,515,1,"Los Angeles Clippers",38,"Mbah a Moute","Paul",NA
"0021500550",7,46,201601,0,200755,34,4.04000000000002,4.08,442.24,1,"Los Angeles Clippers",38,"Mbah a Moute","Redick",3.84
"0021500550",8,46,2037,0,2037,53,5.23000000000002,5.28,339.68,1,"Los Angeles Clippers",38,"Crawford","Crawford",4.76
"0021500550",8,46,201599,0,2037,53,8.11000000000001,3.84,331.74,1,"Los Angeles Clippers",38,"Jordan","Crawford",NA
"0021500550",10,66,201150,0,203087,131,4.92999999999995,5,700.01,2,"Charlotte Hornets",42,"Hawes","Lamb",4.08
"0021500550",11,66,203087,0,202391,138,6.5200000000001,6.6,651.08,2,"Charlotte Hornets",42,"Lamb","Lin",4.52
"0021500550",12,46,202332,0,202325,150,4.79000000000008,4.96,539.95,2,"Los Angeles Clippers",38,"Aldrich","Johnson",4.48
"0021500550",13,46,202332,0,202325,151,6.94000000000005,4.96,539.95,2,"Los Angeles Clippers",38,"Aldrich","Johnson",4.48
"0021500550",18,46,201599,0,2037,187,3.12,3.16,366.63,2,"Los Angeles Clippers",38,"Jordan","Crawford",3.16
"0021500550",20,66,203469,0,101107,209,5.98999999999998,6,204.07,2,"Charlotte Hornets",42,"Zeller","Williams",5.44
"0021500550",28,46,201599,0,101108,273,3.15999999999997,3.2,554.89,3,"Los Angeles Clippers",38,"Jordan","Paul",NA
"0021500550",31,66,203469,0,203798,298,14.42,3.24,395.62,3,"Charlotte Hornets",42,"Zeller","Hairston",NA
"0021500550",40,46,203085,0,203085,425,3.19999999999993,3.2,540.93,4,"Los Angeles Clippers",38,"Rivers","Rivers",NA
"0021500550",44,66,203469,0,101107,452,13.23,3.96,373.47,4,"Charlotte Hornets",42,"Zeller","Williams",NA
"0021500550",45,66,202689,0,203087,471,3.15999999999997,3.12,317.84,4,"Charlotte Hornets",42,"Walker","Lamb",NA
"0021500550",45,66,203087,0,203087,471,3.45000000000005,3.4,324.66,4,"Charlotte Hornets",42,"Lamb","Lamb",3.08
"0021500551",1,41,201959,0,202703,5,4.26999999999998,4.32,630.74,1,"Chicago Bulls",38,"Gibson","Mirotic",NA
"0021500551",3,41,201959,0,202703,14,3.90999999999997,3.96,546.55,1,"Chicago Bulls",38,"Gibson","Mirotic",NA
"0021500551",6,37,201143,0,200794,50,11.64,4.12,304.01,1,"Atlanta Hawks",41,"Horford","Millsap",NA
"0021500551",8,37,201143,0,203471,100,5.10000000000001,5.12,99.9,1,"Atlanta Hawks",41,"Horford","Schroder",NA
"0021500551",8,37,203118,0,203471,100,4.86,4.88,102.55,1,"Atlanta Hawks",41,"Scott","Schroder",4
"0021500551",9,41,201959,0,201166,109,4.98,5,43.37,1,"Chicago Bulls",38,"Gibson","Brooks",NA
"0021500551",11,41,201959,0,203503,148,14,8.84,606.95,2,"Chicago Bulls",38,"Gibson","Snell",7.92
